HY_id,Apartment,Architecture,Building,Ceiling,City,Condominium,Daylighting,Door,Facade,Floor,Flooring,Hall,Hardwood,Home,House,Interior design,Neighbourhood,Plaster,Property,Real estate,Residential area,Room,Tile,Wall,Window,Wood,mean_color_r,mean_color_g,mean_color_b,color_variance,resolution,mean_lightness,dataset
6028594,0.333766137291757,0.85719290668559,0.81346268618658,0.256291171256525,0,0.216149031206653,0.372795649489368,0.384037090831737,0.273789633131273,0.513631479653843,0.325455828270167,0,0.276723775512014,0.689587912757461,0.780556179265937,0.510459515095178,0.230876992770251,0.0302305917854203,0.949881068533368,0.503296802685057,0.269541814567064,0.839021880108794,0.101933425053515,0.191125375369392,0.603656346764066,0.359844110338682,0.519531802495194,0.492363264734237,0.463535384808263,212.242172313528,592.288799613703,0.384291031050079,Train
6028600,0.266226263752333,0.515214399596111,0.647622864330994,0.0296234535240892,0,0.000696774504164793,0.0131862439200078,0.0255797487798312,0.289898270268413,0.580526948489598,0.468559423737815,0.00577111139931343,0.331220462862502,0.393698954182329,0.688368754505198,0.216451777178935,0.303928746365583,0.01091747194103,0.955679386246158,0.419494626856001,0.2814323767723,0.823316653468865,0.451032679354017,0.538138568574729,0.263760895641219,0.234567898359586,0.5739151537206,0.52740637468779,0.451677476063674,195.951354878988,657.703653900491,0.39706083018425,Train
6028601,0.330385961475122,0.325698400464543,0.657902347797442,0.25486900190165,0,0.00282555994618728,0.0597365562228943,0.528373758719132,0.00107200429509673,0.912215297029023,0.734225606512013,0.0427494825564651,0.661021108776599,0.261770715211815,0.446014530909688,0.29122541932577,0.00112388708358143,0.447869762734774,0.949068603676128,0.333849499837209,0.00104069857470984,0.935409434316398,0.36441037040125,0.39226983361316,0.00360249137731356,0.521101011210365,0.520393299774721,0.503443250275154,0.476715704883833,137.175229950694,574.964305262884,0.432349449515825,Train
6028625,0.428377953536917,0.722708111194728,0.747922036641568,0.411786253868011,0,0,0.65111583631086,0.00207813038573625,0.1764568831862,0.848636141578223,0.543533814032814,0.000844545198184867,0.457748548312414,0.559624469697814,0.776326658616683,0.477958415009594,0,0.493825976219952,0.954366710501328,0.793552535611624,0.0313410675359797,0.864627199726059,0.27963699428486,0.543036085738197,0.646076275317128,0.208011171020476,0.606389827512533,0.604052604135957,0.602423740073245,136.337839126471,433.257356918784,0.551440833407137,Train
6028626,0.393366174034955,0.709364577467063,0.744200984354332,0.568315569795051,0,0,0.669374525768085,0.00207813038573625,0.0876258949431042,0.773588359019152,0.382235591564489,0.000844545198184867,0.351423173122705,0.407673218396642,0.758238272895687,0.620551482670056,0,0.578965346037899,0.938435884989401,0.714898046152757,0,0.894659413332011,0.318127637683072,0.822559206257414,0.693617317927482,0.321420569392571,0.568626636454545,0.5575316747417,0.544966500689235,105.824190230291,588.890196077969,0.50609830724622,Train
6028627,0.662597028511181,0.688377121151116,0.811643351526251,0.562313632001859,0,0,0.194083363005673,0.368718238020368,0.0876258949431042,0.835649194039093,0.59518633550812,0.443262867861559,0.508696650599713,0.701968469714331,0.784844138281302,0.624575023096341,0,0.636188550581476,0.966561180814659,0.8108696764442,0.0155635135435016,0.889489620203747,0.315976502354717,0.832347427173538,0.205659952078402,0.10329529055321,0.628744112609591,0.620370744821063,0.616281945006579,123.564786018257,299.075031370086,0.539476631855389,Test
6028628,0.393366174034955,0.709364577467063,0.744200984354332,0.568315569795051,0,0,0.669374525768085,0.00207813038573625,0.0876258949431042,0.773588359019152,0.382235591564489,0.000844545198184867,0.351423173122705,0.407673218396642,0.758238272895687,0.620551482670056,0,0.578965346037899,0.938435884989401,0.714898046152757,0,0.894659413332011,0.318127637683072,0.822559206257414,0.693617317927482,0.321420569392571,0.568626636454545,0.5575316747417,0.544966500689235,105.824190230291,588.890196077969,0.50609830724622,Train
6028629,0.619651373284549,0.735788955500787,0.646556613415639,0.389948927669434,0.237026679332196,0.267833996684843,0.409686614900202,0.0796737178943642,0.292569568051398,0.439926573537838,0.0471665288135559,0.0016000885883613,0.0700590709115813,0.0516718935189925,0.621234208673088,0.0505216676003855,0.260036039101451,0.317484919277,0.929871206294404,0.714461837285475,0.266835135273214,0.517377664849381,0.0172378659443243,0.507975749710052,0.334076549738826,0.0716487426352415,0.603778798915495,0.6349940996357,0.657386697021984,201.251623489724,292.403830344269,0.552306578444631,Test
6028630,0.550341267040308,0.663640409329499,0.809266739430129,0.649179545139853,0,0,0.210792271756059,0.368718238020368,0.0435137316603155,0.797500569647227,0.515088008702672,0.443262867861559,0.450310271446458,0.732590236132543,0.770659328936176,0.692451784660752,0,0.649755779910734,0.959258210443772,0.791227666582235,0,0.903567387945884,0.247138736583384,0.827490356009154,0.240376477621457,0.06041288038474,0.615214485225198,0.608368048893607,0.602765701999958,102.561862874282,376.36001208387,0.534693969332943,Train
6028631,0.621341214149979,0.749072088252819,0.840930108761765,0.401537857475944,0.237026679332196,0.267833996684843,0.210792271756059,0.177379027528465,0.324700432088652,0.515086607257518,0.291406972601137,0.228387323854142,0.259159156905402,0.467273781632419,0.738878247512388,0.439518634879375,0.260036039101451,0.395870248750926,0.946628133090608,0.797424875826708,0.266835135273214,0.594846531383248,0.0700258559869308,0.536705247109641,0.240376477621457,0.06041288038474,0.586290350200799,0.597850181612008,0.605395168820358,136.181472223343,376.36001208387,0.533289126708897,Train
6028637,0.00603605742227261,0.740717165304855,0.46434997968437,0.0167644761733826,0,0.00399199842554697,0.189576186372402,0,0.138873234424792,0.751209226673802,0.444402058332671,0.0166671870666901,0.159880063807051,0.116828150279511,0.619801617001638,0.486101779831242,0.0050526540650599,0.140307480182591,0.718612248038399,0.0161690664903334,0.00546036243964773,0.684721533818755,0.779187171556117,0.421949925524865,0.189803256732415,0.27025173510199,0.530885177896425,0.525831859848598,0.543407760806403,80.876857135777,546.195902337709,0.424826495061931,Test
6028639,0.295338849607776,0.381689530263492,0.702340968785112,0.621048437511091,0,0,0.507834171279837,0.0163087789345972,0.138371985717335,0.706907879186015,0.516614739015541,0.0497790359654269,0.259028975883969,0.14980645988315,0.595921299034539,0.235764438078637,0.137384712350843,0.487035574125331,0.923627336634651,0.607355460880115,0.127094296032782,0.87158539921868,0.0109683256566221,0.495554739926347,0.121476836398558,0.0183687718326915,0.637031605614532,0.607399389668367,0.573626359666146,148.223748090394,591.70709411612,0.521952656983736,Train
6028640,0.453237579748359,0.57107136921426,0.740588243239304,0.300694660934509,0,0,0.323006198618635,0.224181058226986,0.278646960876349,0.551182227145391,0.387260543803733,0.100242668450649,0.212559707343261,0.492620274830889,0.60875673309093,0.27284490792351,0.276658836461562,0.0349472090062949,0.937017692275892,0.530354617649849,0.255936482740068,0.811153148106625,0.220402428959313,0.399996616721982,0.244624308192545,0.236754131962701,0.571280433814454,0.539455065563774,0.505914170574582,156.070149625604,526.604706296415,0.431179674491349,Train
6028643,0.775717446453532,0.849987224097793,0.938635617560919,0,0.728544859994122,0,0,0,0.690413907293221,0,0,0,0,0.591990281959523,0.761205757233645,0,0.931201353843924,0,0.928079318456271,0.759852506232404,0.891790928929694,0,0,0,0,0,0.56598921141697,0.549001712484296,0.539875246165365,124.037036278359,430.595040035687,0.465326103149216,Train
6028645,0.0303494327605582,0.0692428529228391,0.0300695591951982,0,0,0.0284647062865329,0,0,0.0266465314333914,0.948871520625907,0.911218611475023,0,0.0481934094676041,0.0620383964498634,0.0257612247986404,0.0397103228931889,0.0280565319133585,0,0.919273666101052,0.0702416583755627,0.0291410770567197,0.738410131334634,0.804378603169433,0.202251327180063,0.0186570171430595,0.360419971788845,0.605134170613873,0.576519259498456,0.560961974003523,88.6648830839617,272.826488775658,0.489926345749628,Train
6028648,0.357540103189105,0.132494787110125,0.577394783982093,0.0428402935363161,0,0,0.0276693021182035,0.0278027109212657,0.00464396223286322,0.751318277391737,0.297530134644262,0.0244955848774147,0.0459922124183728,0.0395129602023594,0.559066672136902,0.0794054378788113,0.339893293990109,0.166181753471541,0.462731555477562,0.0382113822076991,0.307763187222387,0.747322250450837,0.154439362816504,0.367329862760809,0.0215922710656763,0.0411724186864969,0.585015316781332,0.547508711915177,0.514750800638827,130.850269938932,544.342720428708,0.451348922067161,Train
6028649,0,0.0538731999457692,0.288079059779616,0,0,0,0,0.015804820196248,0.0106603941766654,0.958082994905591,0.907477502615494,0,0.617755641091687,0.618364767573195,0.34098075194279,0.31946711493179,0.0124634289935238,0.486447570154154,0.956767788976142,0.45432826883641,0,0.822588625707841,0.934279250238735,0.786382541095173,0.008303487341613,0.704762976025457,0.727560272233165,0.599504783175218,0.493394841521491,327.140952278073,478.398824303552,0.44555836732431,Train
6028650,0.0136783642986989,0.0174209969855679,0.0375282929860223,0.0167644761733826,0.00427382617503398,0,0,0,0.0139786228777728,0.79536385894342,0.636412976086074,0.0178717473562915,0.0634298402363575,0,0.0178778662890156,0,0.0210490945062749,0.0161559640234785,0.218378751457875,0.00534010785095077,0.0209810902182346,0.67870960601455,0.0487624421110671,0.35612495910104,0,0.220920873572733,0.554145667380876,0.520516748357287,0.47929984380469,129.2050389513,179.691858254199,0.405259597970129,Train
6028651,0.0519799772554597,0.24791820089208,0.7340377138609,0.0313341190144355,0.130771348116266,0,0.0628010937153802,0.0336109644531223,0.00272741433182115,0.636259756627542,0.513058781135823,0.329190637790332,0.179380371881757,0.211076359580613,0.337804028139043,0.41649363055314,0.176210670315098,0.00781063425417042,0.905461449861292,0.0867531843841004,0.0030867278035417,0.775476075242698,0.157384431257428,0.042677139172239,0.216107590288664,0.080743504689713,0.595073410310549,0.558848005250601,0.539750819473374,157.574206198807,448.744916405746,0.443807499919764,Train
6028652,0.0251761363007053,0.145678459403814,0.536313296578753,0.0115423963123157,0.000957623470230962,0,0.00656076567261126,0.00735156048668785,0.00137626372824926,0.673727862522877,0.379633972998314,0.300497105781243,0.0463816858896948,0.151796582961477,0.165350500464693,0.350296461269334,0.00175429003287496,0,0.674744984039656,0.150774720241878,0.0762571280783053,0.730102286742038,0.09472992299306,0.0684665084909935,0.078676882505414,0.0400378885327409,0.589530893199882,0.57496806046608,0.561374461134539,121.455137251332,409.515900924353,0.478194318056408,Train
6028653,0.0251761363007053,0.145678459403814,0.536313296578753,0.0115423963123157,0.000957623470230962,0,0.00656076567261126,0.00735156048668785,0.00137626372824926,0.673727862522877,0.379633972998314,0.300497105781243,0.0463816858896948,0.151796582961477,0.165350500464693,0.350296461269334,0.00175429003287496,0,0.674744984039656,0.150774720241878,0.0762571280783053,0.730102286742038,0.09472992299306,0.0684665084909935,0.078676882505414,0.0400378885327409,0.589530893199882,0.57496806046608,0.561374461134539,121.455137251332,409.515900924353,0.478194318056408,Train
6028655,0.0251761363007053,0.145678459403814,0.536313296578753,0.0115423963123157,0.000957623470230962,0,0.00656076567261126,0.00735156048668785,0.00137626372824926,0.673727862522877,0.379633972998314,0.300497105781243,0.0463816858896948,0.151796582961477,0.165350500464693,0.350296461269334,0.00175429003287496,0,0.674744984039656,0.150774720241878,0.0762571280783053,0.730102286742038,0.09472992299306,0.0684665084909935,0.078676882505414,0.0400378885327409,0.589530893199882,0.57496806046608,0.561374461134539,121.455137251332,409.515900924353,0.478194318056408,Train
6028656,0.0251761363007053,0.145678459403814,0.536313296578753,0.0115423963123157,0.000957623470230962,0,0.00656076567261126,0.00735156048668785,0.00137626372824926,0.673727862522877,0.379633972998314,0.300497105781243,0.0463816858896948,0.151796582961477,0.165350500464693,0.350296461269334,0.00175429003287496,0,0.674744984039656,0.150774720241878,0.0762571280783053,0.730102286742038,0.09472992299306,0.0684665084909935,0.078676882505414,0.0400378885327409,0.589530893199882,0.57496806046608,0.561374461134539,121.455137251332,409.515900924353,0.478194318056408,Train
6028657,0.304864941916934,0.28215503826937,0.764756352318012,0.370754750756674,0.00193202004164176,0.00784501562260119,0,0,0.219987110275551,0.642688941307032,0.535789998469397,0.301262454747516,0.428962689120174,0.690531352851647,0.658510316911554,0.293600223208592,0.198017969095606,0.437560343408087,0.960755051787501,0.710806554714712,0.148733275914035,0.640067592379863,0.317757241446494,0.474544664198197,0.161575908990797,0.33019330131172,0.544968588004074,0.524561316570371,0.527552840773979,123.95961095351,401.187112038279,0.443328021805922,Train
6028664,0.0234255777437681,0.453525407044814,0.767502642670686,0.854062453762484,0.453986401004581,0.0232603701016019,0.107680366877486,0,0.0206219989362214,0.847311061764671,0.676970760584771,0.213854044670075,0,0.0179784894758564,0.232452984056682,0.319496064148527,0.0237992938483968,0,0.836057343872849,0.0231041139134945,0.0294059116868332,0.690231254264208,0.0448844496037574,0.156376448593861,0,0,0.500638814878593,0.479236257650016,0.493415380474203,72.749584085887,440.844178023192,0.451377262929758,Train
6028682,0.26383532090142,0.534987162595344,0.380977679728325,0.0215642824873632,0,0.015265627329275,0.39829380324133,0.0240010654037833,0.0184181987821621,0.861092281893804,0.616873237495343,0.0252053242036861,0.40160712123081,0.33076415720238,0.537056709819432,0.519429197619888,0.00203196919203498,0.298565820283838,0.958213137754997,0.290017089913892,0.018706042225629,0.913203607487299,0.485299282443177,0.460592632546461,0.330134451512348,0.342121122563385,0.539949895627355,0.518993997574063,0.480635929445949,129.881543228439,552.940603134295,0.43813841808045,Train
6028683,0.335556154470778,0.276097464761115,0.44565736428547,0.0314524630918427,0,0.0152353567642787,0.525320109370802,0.0315849350888202,0.0189424045073611,0.896659649408754,0.728488659650083,0.0511954938194995,0.55435081884528,0.404699713775613,0.543894694136729,0.541805115548128,0.00573431121310027,0.488693749289093,0.955593342549942,0.0844887826626881,0.0184430619878362,0.910568332343351,0.356619235923298,0.336957699877821,0.410150410385761,0.53136286917001,0.580862799331438,0.555220567400346,0.509775804475715,131.437779984458,534.896100801246,0.467975058090922,Train
6028708,0,0.448398396645541,0.464891331084919,0,0.314331219737646,0,0,0,0.370244571730937,0,0,0,0,0,0.412817788169302,0,0.369126509587132,0,0.487819534381501,0.0427698232347024,0.431011831021889,0.35196488013075,0,0.445963680851013,0,0,0.695691745548828,0.685807376447654,0.679826435853749,96.4989239520277,442.794020642378,0.653579207124977,Train
